year,county_fips,DEMOCRAT,GREEN,LIBERTARIAN,OTHER,REPUBLICAN,TOTAL,MARGIN
2012,1077.0,12511.0,,,502.0,23911.0,36924.0,0.30874228144296395
2012,1079.0,5069.0,,,169.0,8874.0,14112.0,0.2696286848072562
2012,1081.0,21381.0,,,784.0,32194.0,54359.0,0.19891830239702718
2012,1083.0,9829.0,,,335.0,25295.0,35459.0,0.43616571251304326
2012,1085.0,5747.0,,,18.0,1756.0,7521.0,-0.5306475202765589
2012,1087.0,9045.0,,,18.0,1331.0,10394.0,-0.7421589378487589
2012,1089.0,62015.0,,,2160.0,90884.0,155059.0,0.18618074410385724
2012,1091.0,6167.0,,,34.0,5336.0,11537.0,-0.07202912368900061
2012,1093.0,2249.0,,,159.0,9697.0,12105.0,0.6152829409334986
2012,1095.0,6299.0,,,400.0,25867.0,32566.0,0.6008720751704232
2012,1097.0,78760.0,,,1211.0,94893.0,174864.0,0.09226027083905207
2012,1099.0,4914.0,,,53.0,5741.0,10708.0,0.07723197609264101
2012,1101.0,63085.0,,,507.0,38332.0,101924.0,-0.24285742317805423
2012,1103.0,13439.0,,,493.0,35391.0,49323.0,0.4450661962978732
2012,1105.0,4568.0,,,25.0,1506.0,6099.0,-0.5020495163141498
2012,1107.0,4455.0,,,32.0,5124.0,9611.0,0.06960774112995526
2012,1109.0,6035.0,,,109.0,7963.0,14107.0,0.13666973842773092
2012,1111.0,3078.0,,,96.0,7224.0,10398.0,0.39873052510098095
2012,1113.0,10500.0,,,101.0,8278.0,18879.0,-0.11769691191270724
2012,1115.0,5801.0,,,316.0,29031.0,35148.0,0.6609195402298851
2012,1117.0,20051.0,,,1020.0,71436.0,92507.0,0.5554714778341099
2012,1119.0,5421.0,,,20.0,1586.0,7027.0,-0.5457520990465348
2012,1121.0,13905.0,,,222.0,19246.0,33373.0,0.16003955293201091
2012,1123.0,6319.0,,,114.0,12396.0,18829.0,0.3227468267034893
2012,1125.0,32048.0,,,794.0,45748.0,78590.0,0.17432243287950122
2012,1127.0,6557.0,,,313.0,21651.0,28521.0,0.5292240805020861
2012,1129.0,2976.0,,,41.0,5761.0,8778.0,0.3172704488493962
2012,1131.0,4868.0,,,4.0,1679.0,6551.0,-0.4867959090215234
2012,1133.0,1286.0,,,116.0,8312.0,9714.0,0.7232859789993823
2012,2001.0,1518.0,,,305.0,5899.0,7722.0,0.5673400673400674
2012,2002.0,3096.0,,,453.0,5509.0,9058.0,0.2663943475380879
2012,2003.0,2034.0,,,266.0,3769.0,6069.0,0.2858790575053551
2012,2004.0,2864.0,,,337.0,3586.0,6787.0,0.10637984381906586
2012,2005.0,3644.0,,,472.0,4027.0,8143.0,0.04703426255679725
2012,2006.0,2145.0,,,394.0,5254.0,7793.0,0.398947773643013
2012,2007.0,1962.0,,,366.0,5247.0,7575.0,0.43366336633663366
2012,2008.0,2083.0,,,333.0,5826.0,8242.0,0.45413734530453775
2012,2009.0,1667.0,,,309.0,5432.0,7408.0,0.5082343412526998
2012,2010.0,1344.0,,,298.0,4928.0,6570.0,0.5455098934550989
2012,2011.0,2222.0,,,352.0,6057.0,8631.0,0.4443285830147144
2012,2012.0,1901.0,,,281.0,4300.0,6482.0,0.3701018204257945
2012,2013.0,2425.0,,,204.0,3078.0,5707.0,0.11442088663045383
2012,2014.0,3340.0,,,275.0,3453.0,7068.0,0.01598754951895869
2012,2015.0,3283.0,,,293.0,2875.0,6451.0,-0.06324600837079522
2012,2016.0,4013.0,,,292.0,2876.0,7181.0,-0.1583344938030915
2012,2017.0,2853.0,,,194.0,1542.0,4589.0,-0.28568315537154065
2012,2018.0,4247.0,,,314.0,2369.0,6930.0,-0.270995670995671
2012,2019.0,4126.0,,,305.0,3855.0,8286.0,-0.032705768766594256
2012,2020.0,3081.0,,,339.0,4544.0,7964.0,0.18370165745856354
2012,2021.0,3316.0,,,288.0,5262.0,8866.0,0.2194901872321227
2012,2022.0,2859.0,,,251.0,3445.0,6555.0,0.08939740655987796
2012,2023.0,3167.0,,,277.0,4926.0,8370.0,0.21015531660692952
2012,2024.0,3128.0,,,249.0,3912.0,7289.0,0.10755933598573192
2012,2025.0,3739.0,,,353.0,4569.0,8661.0,0.09583189008197668
2012,2026.0,3169.0,,,354.0,6968.0,10491.0,0.3621199123057859
2012,2027.0,4463.0,,,345.0,6015.0,10823.0,0.1433983183960085
2012,2028.0,2188.0,,,379.0,5882.0,8449.0,0.43721150432003786
2012,2029.0,1933.0,,,304.0,5774.0,8011.0,0.4794657346149045
2012,2030.0,3578.0,,,435.0,5492.0,9505.0,0.20136770120988953
2012,2031.0,4679.0,,,437.0,4219.0,9335.0,-0.049276914836636314
2012,2032.0,5930.0,,,503.0,3095.0,9528.0,-0.297544080604534
2012,2033.0,2716.0,,,466.0,4289.0,7471.0,0.21054745014054344
2012,2034.0,4662.0,,,452.0,3523.0,8637.0,-0.13187449345837676
2012,2035.0,2830.0,,,298.0,3804.0,6932.0,0.1405077899596076
2012,2036.0,3341.0,,,245.0,1386.0,4972.0,-0.3932019308125503
2012,2037.0,2631.0,,,187.0,1517.0,4335.0,-0.2569780853517878
2012,2038.0,4101.0,,,454.0,2259.0,6814.0,-0.270325799823892
2012,2039.0,3645.0,,,349.0,2566.0,6560.0,-0.16448170731707318
2012,2040.0,2717.0,,,171.0,1347.0,4235.0,-0.3234946871310508
2012,2099.0,0.0,,,0.0,0.0,0.0,
2012,4001.0,17147.0,,,451.0,8250.0,25848.0,-0.34420458062519343
2012,4003.0,18546.0,,,960.0,29497.0,49003.0,0.22347611370732404
2012,4005.0,29257.0,,,1254.0,21220.0,51731.0,-0.1553613887224295
2012,4007.0,7697.0,,,376.0,13455.0,21528.0,0.26746562616127834
2012,4009.0,3609.0,,,170.0,8076.0,11855.0,0.37680303669337833
2012,4011.0,1310.0,,,72.0,1592.0,2974.0,0.09482178883658372
2012,4012.0,1880.0,,,123.0,3714.0,5717.0,0.3207976211299633
2012,4013.0,602288.0,,,24385.0,749885.0,1376558.0,0.10722178070230241
2012,4015.0,19533.0,,,1309.0,49168.0,70010.0,0.4232966719040137
2012,4017.0,16945.0,,,506.0,19884.0,37335.0,0.07871970001339226
2012,4019.0,201251.0,,,6220.0,174779.0,382250.0,-0.06925310660562459
2012,4021.0,44306.0,,,1930.0,62079.0,108315.0,0.1640862299773808
2012,4023.0,9486.0,,,173.0,4235.0,13894.0,-0.37793292068518786
2012,4025.0,33918.0,,,1897.0,64468.0,100283.0,0.3046378748142756
2012,4027.0,18059.0,,,542.0,23352.0,41953.0,0.12616499416013158
2012,5001.0,2455.0,,,142.0,3897.0,6494.0,0.2220511241145673
2012,5003.0,2859.0,,,195.0,4867.0,7921.0,0.2535033455371796
2012,5005.0,5172.0,,,479.0,13688.0,19339.0,0.440353689435855
2012,5007.0,22636.0,,,1975.0,54646.0,79257.0,0.40387599833453197
2012,5009.0,3772.0,,,460.0,11159.0,15391.0,0.4799558183353908
2012,5011.0,1449.0,,,69.0,2134.0,3652.0,0.18756845564074479
2012,5013.0,660.0,,,56.0,1458.0,2174.0,0.3670653173873045
2012,5015.0,3696.0,,,362.0,6125.0,10183.0,0.23853481292349996
2012,5017.0,2649.0,,,42.0,1670.0,4361.0,-0.22448979591836735
2012,5019.0,3811.0,,,255.0,4343.0,8409.0,0.06326554881674397
2012,5021.0,1738.0,,,147.0,3225.0,5110.0,0.29099804305283755
2012,5023.0,2620.0,,,334.0,8693.0,11647.0,0.5214218253627544
2012,5025.0,845.0,,,108.0,2313.0,3266.0,0.449479485609308
2012,5027.0,3557.0,,,108.0,5790.0,9455.0,0.23617133791644632
2012,5029.0,3005.0,,,211.0,4514.0,7730.0,0.19521345407503235
2012,5031.0,10527.0,,,823.0,20350.0,31700.0,0.3098738170347003
2012,5033.0,4881.0,,,565.0,15145.0,20591.0,0.4984702054295566
2012,5035.0,9487.0,,,231.0,6998.0,16716.0,-0.1488992581957406
2012,5037.0,2279.0,,,133.0,4269.0,6681.0,0.29785960185600957
2012,5039.0,1337.0,,,82.0,1665.0,3084.0,0.10635538261997406
2012,5041.0,2443.0,,,81.0,1896.0,4420.0,-0.12375565610859729
2012,5043.0,2630.0,,,116.0,3887.0,6633.0,0.1895070104025328
2012,5045.0,13621.0,,,1117.0,26722.0,41460.0,0.3159913169319826
2012,5047.0,1726.0,,,183.0,4631.0,6540.0,0.4441896024464832
2012,5049.0,1452.0,,,121.0,2949.0,4522.0,0.3310482087571871
2012,5051.0,13804.0,,,910.0,26014.0,40728.0,0.29979375368296995
2012,5053.0,1468.0,,,182.0,4829.0,6479.0,0.518752893965118
2012,5055.0,4000.0,,,690.0,9071.0,13761.0,0.36850519584332536
2012,5057.0,2468.0,,,169.0,4284.0,6921.0,0.262389828059529
2012,5059.0,3830.0,,,333.0,7097.0,11260.0,0.29014209591474244
2012,5061.0,1471.0,,,99.0,2892.0,4462.0,0.3184670551322277
2012,5063.0,3281.0,,,388.0,8728.0,12397.0,0.4393804952811164
2012,5065.0,1524.0,,,179.0,3575.0,5278.0,0.3885941644562334
2012,5067.0,2095.0,,,180.0,3072.0,5347.0,0.18271928184028427
2012,5069.0,17470.0,,,393.0,9520.0,27383.0,-0.2903261147427236
2012,5071.0,2799.0,,,235.0,5064.0,8098.0,0.2796986910348234
2012,5073.0,1173.0,,,43.0,1713.0,2929.0,0.18436326391259816
2012,5075.0,1788.0,,,216.0,3536.0,5540.0,0.3155234657039711
2012,5077.0,2107.0,,,37.0,1280.0,3424.0,-0.2415303738317757
2012,5079.0,1425.0,,,102.0,2199.0,3726.0,0.20772946859903382
2012,5081.0,1552.0,,,114.0,3385.0,5051.0,0.3628984359532766
2012,5083.0,2009.0,,,243.0,5079.0,7331.0,0.41876960851179923
2012,5085.0,5625.0,,,609.0,17880.0,24114.0,0.5082109977606369
2012,5087.0,2099.0,,,206.0,4263.0,6568.0,0.3294762484774665
2012,5089.0,2037.0,,,240.0,4774.0,7051.0,0.38817189051198414
2012,5091.0,4518.0,,,189.0,10622.0,15329.0,0.39819949116054537
2012,5093.0,6467.0,,,305.0,6603.0,13375.0,0.01016822429906542
2012,5095.0,1583.0,,,62.0,1585.0,3230.0,0.0006191950464396285
2012,5097.0,920.0,,,115.0,2369.0,3404.0,0.42567567567567566
2012,5099.0,1314.0,,,74.0,1996.0,3384.0,0.20153664302600474
2012,5101.0,993.0,,,160.0,2508.0,3661.0,0.4138213602840754
2012,5103.0,4633.0,,,161.0,5521.0,10315.0,0.08608822103732429
2012,5105.0,1187.0,,,170.0,2581.0,3938.0,0.35398679532757743
2012,5107.0,5202.0,,,130.0,2598.0,7930.0,-0.3283732660781841
2012,5109.0,851.0,,,90.0,2847.0,3788.0,0.5269271383315733
2012,5111.0,2390.0,,,196.0,4974.0,7560.0,0.3417989417989418
2012,5113.0,1556.0,,,215.0,5955.0,7726.0,0.569376132539477
2012,5115.0,5126.0,,,550.0,14763.0,20439.0,0.4715005626498361
2012,5117.0,880.0,,,108.0,2153.0,3141.0,0.40528494110156
2012,5119.0,87248.0,,,3149.0,68984.0,159381.0,-0.11459333295687692
2012,5121.0,2046.0,,,209.0,3701.0,5956.0,0.27787105439892545
2012,5123.0,4910.0,,,84.0,3368.0,8362.0,-0.18440564458263572
2012,5125.0,12869.0,,,1230.0,32963.0,47062.0,0.42696867961412605
2012,5127.0,897.0,,,112.0,2631.0,3640.0,0.47637362637362635
2012,5129.0,814.0,,,181.0,2699.0,3694.0,0.510286951813752
2012,5131.0,13092.0,,,1101.0,29169.0,43362.0,0.37076241870762416
2012,5133.0,1042.0,,,152.0,3136.0,4330.0,0.4836027713625866
2012,5135.0,2092.0,,,270.0,4921.0,7283.0,0.3884388301524097
2012,5137.0,1356.0,,,222.0,3776.0,5354.0,0.4519985057900635
2012,5139.0,6196.0,,,282.0,10699.0,17177.0,0.2621528788496245
2012,5141.0,1832.0,,,233.0,4365.0,6430.0,0.39393468118195957
2012,5143.0,28236.0,,,2536.0,39688.0,70460.0,0.16253193301163782
2012,5145.0,5765.0,,,738.0,20011.0,26514.0,0.5373010485026778
2012,5147.0,1340.0,,,118.0,1227.0,2685.0,-0.042085661080074485
2012,5149.0,1722.0,,,210.0,4042.0,5974.0,0.3883495145631068
2012,6001.0,469684.0,,,17776.0,108182.0,595642.0,-0.6069115341094147
2012,6003.0,389.0,,,28.0,236.0,653.0,-0.2343032159264931
2012,6005.0,6830.0,,,538.0,10281.0,17649.0,0.19553515779930875
2012,6007.0,42669.0,,,3604.0,44479.0,90752.0,0.019944464033850494
2012,6009.0,8670.0,,,751.0,12365.0,21786.0,0.1696043330579271
2012,6011.0,2314.0,,,119.0,3601.0,6034.0,0.21329134902220748
2012,6013.0,290824.0,,,10885.0,136517.0,438226.0,-0.35211740061064384
2012,6015.0,3791.0,,,365.0,4614.0,8770.0,0.09384264538198403
2012,6017.0,35166.0,,,2635.0,50973.0,88774.0,0.17805889111676843
2012,6019.0,129129.0,,,5208.0,124490.0,258827.0,-0.017923168757509843
2012,6021.0,3301.0,,,278.0,5632.0,9211.0,0.2530669851264792
2012,6023.0,34457.0,,,4188.0,18825.0,57470.0,-0.27200278406124934
2012,6025.0,25136.0,,,652.0,12777.0,38565.0,-0.32047193050693634
2012,6027.0,3422.0,,,274.0,4340.0,8036.0,0.11423593827775012
2012,6029.0,89495.0,,,5359.0,126618.0,221472.0,0.16761938303713336
2012,6031.0,12979.0,,,768.0,17671.0,31418.0,0.1493411420204978
2012,6033.0,13163.0,,,1028.0,9200.0,23391.0,-0.16942413748877774
2012,6035.0,3053.0,,,334.0,7296.0,10683.0,0.3971730787232051
2012,6037.0,2216903.0,,,78831.0,885333.0,3181067.0,-0.41859225222228896
2012,6039.0,16018.0,,,996.0,22852.0,39866.0,0.17142427130888477
2012,6041.0,99896.0,,,3740.0,30880.0,134516.0,-0.5130690772844866
2012,6043.0,3498.0,,,362.0,5140.0,9000.0,0.18244444444444444
2012,6045.0,23193.0,,,2166.0,9658.0,35017.0,-0.38652654424993577
2012,6047.0,33005.0,,,1471.0,27581.0,62057.0,-0.08740351612227468
2012,6049.0,1111.0,,,98.0,2777.0,3986.0,0.41796287004515803
2012,6051.0,2733.0,,,163.0,2285.0,5181.0,-0.0864697934761629
2012,6053.0,82920.0,,,3208.0,37390.0,123518.0,-0.36861024304150003
2012,6055.0,35870.0,,,1572.0,19526.0,56968.0,-0.2868979075972476
2012,6057.0,24663.0,,,2027.0,24986.0,51676.0,0.0062504837835745805
2012,6059.0,512440.0,,,27892.0,582332.0,1122664.0,0.06225549229333086
2012,6061.0,66818.0,,,4583.0,99921.0,171322.0,0.19322095235871634
2012,6063.0,4026.0,,,300.0,5721.0,10047.0,0.16870707673932517
2012,6065.0,329063.0,,,14717.0,318127.0,661907.0,-0.01652195852287406
2012,6067.0,300503.0,,,13792.0,202514.0,516809.0,-0.18960389621697765
2012,6069.0,11276.0,,,425.0,7343.0,19044.0,-0.20652173913043478
2012,6071.0,305109.0,,,14050.0,262358.0,581517.0,-0.07351633744155373
2012,6073.0,626957.0,,,28599.0,536726.0,1192282.0,-0.07567924366886357
2012,6075.0,301723.0,,,12410.0,47076.0,361209.0,-0.7049852024728066
2012,6077.0,114121.0,,,4505.0,86071.0,204697.0,-0.13703180798936965
2012,6079.0,61258.0,,,4413.0,59967.0,125638.0,-0.010275553574555469
2012,6081.0,206085.0,,,6879.0,72756.0,285720.0,-0.46664216715665685
2012,6083.0,94129.0,,,4585.0,64606.0,163320.0,-0.18076781778104334
2012,6085.0,450818.0,,,17430.0,174843.0,643091.0,-0.42913833345514085
2012,6087.0,90805.0,,,5243.0,24047.0,120095.0,-0.5558765976934926
2012,6089.0,25819.0,,,2449.0,48067.0,76335.0,0.29145215169974453
2012,6091.0,653.0,,,86.0,1056.0,1795.0,0.2245125348189415
2012,6093.0,8046.0,,,787.0,11077.0,19910.0,0.15223505775991963
2012,6095.0,96783.0,,,3569.0,52092.0,152444.0,-0.293163391146913
2012,6097.0,153942.0,,,7782.0,54784.0,216508.0,-0.45798769560478136
2012,6099.0,77724.0,,,4186.0,73459.0,155369.0,-0.02745077846932142
2012,6101.0,12192.0,,,712.0,18122.0,31026.0,0.19113001998323986
2012,6103.0,7934.0,,,808.0,14235.0,22977.0,0.27423075249162204
2012,6105.0,2674.0,,,284.0,2716.0,5674.0,0.007402185407120197
2012,6107.0,41752.0,,,2392.0,56956.0,101100.0,0.15038575667655787
2012,6109.0,9998.0,,,809.0,13880.0,24687.0,0.1572487544051525
2012,6111.0,170929.0,,,8087.0,147958.0,326974.0,-0.0702532923107036
2012,6113.0,48715.0,,,2392.0,23368.0,74475.0,-0.3403423967774421
2012,6115.0,7711.0,,,714.0,11275.0,19700.0,0.18091370558375636
2012,8001.0,100649.0,,,4609.0,70972.0,176230.0,-0.16839925097883449
2012,8003.0,3811.0,,,199.0,2705.0,6715.0,-0.16470588235294117
2012,8005.0,153905.0,,,6023.0,125588.0,285516.0,-0.09917832976085403
2012,8007.0,2679.0,,,183.0,3872.0,6734.0,0.17716067716067715
2012,8009.0,467.0,,,80.0,1559.0,2106.0,0.5185185185185185
2012,8011.0,815.0,,,52.0,1075.0,1942.0,0.13388259526261587
2012,8013.0,125091.0,,,4427.0,49981.0,179499.0,-0.41844244257628177
2012,8014.0,16966.0,,,803.0,15008.0,32777.0,-0.05973701070872868
2012,8015.0,5086.0,,,306.0,5070.0,10462.0,-0.0015293442936341044
2012,8017.0,172.0,,,32.0,889.0,1093.0,0.6559926806953339
2012,8019.0,3119.0,,,194.0,2430.0,5743.0,-0.1199721399965175
2012,8021.0,2213.0,,,53.0,1835.0,4101.0,-0.09217264081931237
2012,8023.0,1340.0,,,51.0,446.0,1837.0,-0.48666303756124113
2012,8025.0,535.0,,,43.0,924.0,1502.0,0.2589880159786951
2012,8027.0,868.0,,,59.0,1788.0,2715.0,0.3388581952117864
2012,8029.0,4622.0,,,388.0,10915.0,15925.0,0.39516483516483514
2012,8031.0,222018.0,,,6565.0,73111.0,301694.0,-0.49356964341352494
2012,8033.0,334.0,,,52.0,859.0,1245.0,0.42168674698795183
2012,8035.0,60991.0,,,2586.0,104204.0,167781.0,0.2575559807129532
2012,8037.0,12792.0,,,465.0,9411.0,22668.0,-0.14915299100052937
2012,8039.0,3603.0,,,309.0,10266.0,14178.0,0.46995344900550146
2012,8041.0,111819.0,,,7404.0,170952.0,290175.0,0.20378392349444302
2012,8043.0,6704.0,,,538.0,13174.0,20416.0,0.3169083072100313
2012,8045.0,11305.0,,,568.0,12535.0,24408.0,0.05039331366764995
2012,8047.0,1892.0,,,100.0,1346.0,3338.0,-0.1635710005991612
2012,8049.0,3684.0,,,250.0,4253.0,8187.0,0.06950042750702333
2012,8051.0,5044.0,,,282.0,3341.0,8667.0,-0.1964924425983616
2012,8053.0,229.0,,,18.0,353.0,600.0,0.20666666666666667
2012,8055.0,1953.0,,,115.0,1646.0,3714.0,-0.08266020463112547
2012,8057.0,216.0,,,32.0,600.0,848.0,0.4528301886792453
2012,8059.0,159296.0,,,7559.0,144197.0,311052.0,-0.048541722927356194
2012,8061.0,118.0,,,26.0,677.0,821.0,0.6808769792935444
2012,8063.0,838.0,,,79.0,2785.0,3702.0,0.5259319286871961
2012,8065.0,1839.0,,,103.0,1098.0,3040.0,-0.24375
2012,8067.0,15489.0,,,901.0,12794.0,29184.0,-0.09234512061403509
2012,8069.0,92747.0,,,5057.0,82376.0,180180.0,-0.05755910755910756
2012,8071.0,3445.0,,,154.0,3263.0,6862.0,-0.026522879626930923
2012,8073.0,552.0,,,48.0,1687.0,2287.0,0.49628334062090074
2012,8075.0,2712.0,,,233.0,6179.0,9124.0,0.3799868478737396
2012,8077.0,23846.0,,,1629.0,47472.0,72947.0,0.3238789806297723
2012,8079.0,291.0,,,15.0,344.0,650.0,0.08153846153846153
2012,8081.0,1330.0,,,143.0,4695.0,6168.0,0.5455577172503242
2012,8083.0,4542.0,,,375.0,7401.0,12318.0,0.23209936678032148
2012,8085.0,6138.0,,,440.0,13552.0,20130.0,0.36830601092896176
2012,8087.0,3912.0,,,263.0,6602.0,10777.0,0.24960564164424237
2012,8089.0,3647.0,,,163.0,4382.0,8192.0,0.0897216796875
2012,8091.0,1646.0,,,75.0,1481.0,3202.0,-0.051530293566520925
2012,8093.0,3862.0,,,268.0,5236.0,9366.0,0.1467008327994875
2012,8095.0,588.0,,,40.0,1637.0,2265.0,0.4631346578366446
2012,8097.0,6849.0,,,202.0,3024.0,10075.0,-0.37965260545905705
2012,8099.0,1519.0,,,114.0,3230.0,4863.0,0.3518404277195147
2012,8101.0,42551.0,,,1749.0,31894.0,76194.0,-0.13986665616715227
2012,8103.0,568.0,,,77.0,2724.0,3369.0,0.6399525081626596
2012,8105.0,2478.0,,,137.0,2918.0,5533.0,0.07952286282306163
2012,8107.0,7547.0,,,301.0,5469.0,13317.0,-0.15604115040925134
2012,8109.0,1864.0,,,102.0,964.0,2930.0,-0.30716723549488056
2012,8111.0,266.0,,,28.0,212.0,506.0,-0.1067193675889328
2012,8113.0,2992.0,,,110.0,1154.0,4256.0,-0.4318609022556391
2012,8115.0,419.0,,,38.0,881.0,1338.0,0.3452914798206278
2012,8117.0,9347.0,,,394.0,5571.0,15312.0,-0.24660397074190177
2012,8119.0,4333.0,,,372.0,8702.0,13407.0,0.3258745431491012
2012,8121.0,468.0,,,47.0,2076.0,2591.0,0.6206098031648012
2012,8123.0,49050.0,,,3041.0,63775.0,115866.0,0.127086461947422
2012,8125.0,987.0,,,100.0,3490.0,4577.0,0.5468647585754861
2012,9001.0,217294.0,,,3668.0,175168.0,396130.0,-0.10634387701007245
2012,9003.0,244639.0,,,4363.0,143238.0,392240.0,-0.2585177442382215
2012,9005.0,43856.0,,,1370.0,47201.0,92427.0,0.03619072348988932
2012,9007.0,47855.0,,,1092.0,34591.0,83538.0,-0.15877804113098232
2012,9009.0,218972.0,,,3697.0,138357.0,361026.0,-0.22329416717909514
2012,9011.0,67144.0,,,1839.0,46119.0,115102.0,-0.18266407186669215
2012,9013.0,39366.0,,,1112.0,30450.0,70928.0,-0.12570494022106926
2012,9015.0,25957.0,,,769.0,19768.0,46494.0,-0.1331139501871209
2012,10001.0,35527.0,,,1034.0,32135.0,68696.0,-0.04937696517992314
2012,10003.0,167082.0,,,3700.0,81230.0,252012.0,-0.34066631747694553
2012,10005.0,39975.0,,,1135.0,52119.0,93229.0,0.13025989767132545
2012,11001.0,267070.0,,,5313.0,21381.0,293764.0,-0.8363482251058673
2012,12001.0,69699.0,,,1922.0,48797.0,120418.0,-0.1735787008586756
2012,12003.0,2311.0,,,82.0,8975.0,11368.0,0.5862068965517241
2012,12005.0,22051.0,,,934.0,56876.0,79861.0,0.43607017192371744
2012,12007.0,3325.0,,,91.0,8219.0,11635.0,0.420627417275462
2012,12009.0,122993.0,,,3266.0,159300.0,285559.0,0.12714360254798482
2012,12011.0,508312.0,,,4009.0,244101.0,756422.0,-0.3492904754224494
2012,12013.0,1664.0,,,122.0,4366.0,6152.0,0.4392067620286086
2012,12015.0,35906.0,,,780.0,47996.0,84682.0,0.14276941971139084
2012,12017.0,28460.0,,,813.0,44662.0,73935.0,0.21913843240684386
2012,12019.0,25759.0,,,808.0,70022.0,96589.0,0.458261292693785
2012,12021.0,51698.0,,,894.0,96520.0,149112.0,0.30059284296367833
2012,12023.0,8462.0,,,272.0,18429.0,27163.0,0.3669329602768472
2012,12027.0,4174.0,,,104.0,5587.0,9865.0,0.14323365433350227
2012,12029.0,1798.0,,,91.0,5052.0,6941.0,0.4688085290303991
2012,12031.0,196737.0,,,3496.0,211615.0,411848.0,0.03612497814727764
2012,12033.0,58185.0,,,1606.0,88711.0,148502.0,0.20555952108389114
2012,12035.0,23207.0,,,419.0,26969.0,50595.0,0.07435517343611028
2012,12037.0,1845.0,,,59.0,3570.0,5474.0,0.31512605042016806
2012,12039.0,15770.0,,,99.0,6630.0,22499.0,-0.4062402773456598
2012,12041.0,1885.0,,,107.0,5917.0,7909.0,0.5097989632064737
2012,12043.0,1603.0,,,42.0,2344.0,3989.0,0.18576084231637002
2012,12045.0,2014.0,,,99.0,4995.0,7108.0,0.41938660664040517
2012,12047.0,2228.0,,,41.0,3138.0,5407.0,0.1683003513963381
2012,12049.0,2463.0,,,67.0,4696.0,7226.0,0.30902297259894823
2012,12051.0,4751.0,,,79.0,5355.0,10185.0,0.059302896416298476
2012,12053.0,37830.0,,,899.0,44938.0,83667.0,0.08495583682933534
2012,12055.0,16148.0,,,381.0,25915.0,42444.0,0.2301149750259165
2012,12057.0,286467.0,,,5449.0,250186.0,542102.0,-0.06692651936351461
2012,12059.0,1264.0,,,91.0,6919.0,8274.0,0.6834662799129804
2012,12061.0,27492.0,,,522.0,43450.0,71464.0,0.2233012425836785
2012,12063.0,7342.0,,,181.0,13418.0,20941.0,0.29014851248746476
2012,12065.0,3945.0,,,55.0,3808.0,7808.0,-0.01754610655737705
2012,12067.0,687.0,,,44.0,2668.0,3399.0,0.5828184760223595
2012,12069.0,61799.0,,,1369.0,87643.0,150811.0,0.17136681011332064
2012,12071.0,110157.0,,,1846.0,154163.0,266166.0,0.16533291254330004
2012,12073.0,90881.0,,,1667.0,55805.0,148353.0,-0.23643606802693576
2012,12075.0,6119.0,,,226.0,12054.0,18399.0,0.32257187890646233
2012,12077.0,942.0,,,41.0,2301.0,3284.0,0.41382460414129113
2012,12079.0,4176.0,,,65.0,4474.0,8715.0,0.03419391853126793
2012,12081.0,66503.0,,,1361.0,85627.0,153491.0,0.12459362438188558
2012,12083.0,66831.0,,,1511.0,93043.0,161385.0,0.1624190600117731
2012,12085.0,30107.0,,,583.0,48183.0,78873.0,0.22917855286346406
2012,12086.0,541440.0,,,3893.0,332981.0,878314.0,-0.23733994903872646
2012,12087.0,19404.0,,,419.0,19234.0,39057.0,-0.004352612847888983
2012,12089.0,10251.0,,,348.0,29929.0,40528.0,0.4855408606395578
2012,12091.0,23421.0,,,1209.0,70168.0,94798.0,0.49312221776830734
2012,12093.0,4856.0,,,140.0,7328.0,12324.0,0.2005842259006816
2012,12095.0,273665.0,,,4105.0,188589.0,466359.0,-0.18242598513162606
2012,12097.0,67239.0,,,867.0,40592.0,108698.0,-0.24514710482253582
2012,12099.0,349651.0,,,3672.0,247398.0,600721.0,-0.17021712242455317
2012,12101.0,98263.0,,,2883.0,112427.0,213573.0,0.06631924447378648
2012,12103.0,239104.0,,,5340.0,213258.0,457702.0,-0.05646905628553076
2012,12105.0,114622.0,,,2484.0,131577.0,248683.0,0.06817916785626682
2012,12107.0,11667.0,,,331.0,19326.0,31324.0,0.24450900268164985
2012,12109.0,35190.0,,,1092.0,78513.0,114795.0,0.37739448582255325
2012,12111.0,65869.0,,,956.0,56202.0,123027.0,-0.07857624749038829
2012,12113.0,17768.0,,,892.0,58186.0,76846.0,0.5259610129349608
2012,12115.0,95119.0,,,1857.0,110504.0,207480.0,0.07415172546751495
2012,12117.0,96445.0,,,2232.0,109943.0,208620.0,0.06470137091362285
2012,12119.0,19524.0,,,309.0,40646.0,60479.0,0.34924519254617303
2012,12121.0,4751.0,,,206.0,12672.0,17629.0,0.4493164671847524
2012,12123.0,2764.0,,,107.0,6249.0,9120.0,0.3821271929824561
2012,12125.0,1339.0,,,74.0,3980.0,5393.0,0.4897088818839236
2012,12127.0,114748.0,,,2298.0,117490.0,234536.0,0.011691168946345124
2012,12129.0,5175.0,,,195.0,9290.0,14660.0,0.2806957708049113
2012,12131.0,6671.0,,,333.0,21490.0,28494.0,0.520074401628413
2012,12133.0,2820.0,,,141.0,8038.0,10999.0,0.4744067642512956
2012,13001.0,1758.0,,,95.0,5233.0,7086.0,0.4904036127575501
2012,13003.0,930.0,,,34.0,1938.0,2902.0,0.34734665747760163
